Manufacturer,Model,Prod. year,Mileage,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Price,isTurbo
PORSCHE,Cayenne,2010.0,134864.0,Jeep,Yes,Petrol,4.8,8.0,Automatic,4x4,Left wheel,White,12.0,21639.0,No
HYUNDAI,Santa FE,2015.0,172803.0,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Left wheel,White,4.0,38229.0,No
TOYOTA,Camry,2011.0,174790.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,1019.0,No
LEXUS,GX 460,2015.0,188078.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,73071.0,No
TOYOTA,Prius,2010.0,95863.0,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,8.0,14113.0,No
CHEVROLET,Cruze,2014.0,292097.0,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,13877.0,No
KIA,Optima,2011.0,83000.0,Sedan,Yes,Petrol,2.4,4.0,Tiptronic,Front,Left wheel,Carnelian red,12.0,19444.0,No
TOYOTA,Camry,2012.0,159379.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,White,12.0,3136.0,No
HONDA,Insight,2012.0,119000.0,Hatchback,No,Hybrid,1.3,4.0,Tiptronic,Front,Left wheel,Grey,8.0,10036.0,No
TOYOTA,Corolla,2010.0,116992.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Left wheel,Silver,12.0,1333.0,No
MERCEDES-BENZ,ML 320,2003.0,227200.0,Jeep,Yes,Petrol,3.2,6.0,Tiptronic,4x4,Left wheel,Black,5.0,11917.0,No
TOYOTA,Camry,2011.0,150000.0,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,Blue,12.0,12231.0,No
HYUNDAI,Santa FE,2016.0,116365.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,40026.0,No
TOYOTA,Ipsum,2004.0,133000.0,Minivan,No,Petrol,2.4,4.0,Automatic,Front,Right-hand drive,White,5.0,12544.0,No
TOYOTA,Prius,2014.0,112000.0,Hatchback,No,Hybrid,1.8,7.0,Automatic,Rear,Left wheel,Green,11.0,18503.0,No
LEXUS,RX 450,2013.0,138038.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,Front,Left wheel,White,12.0,1019.0,No
TOYOTA,Prius,2008.0,220800.0,Hatchback,No,Hybrid,1.1,2.0,Variator,Front,Left wheel,Blue,4.0,10976.0,No
BMW,530,2017.0,42000.0,Sedan,Yes,Petrol,2.0,12.0,Tiptronic,Rear,Left wheel,White,12.0,114154.0,Yes
MERCEDES-BENZ,GL 450,2012.0,9600.0,Jeep,Yes,Petrol,4.5,8.0,Tiptronic,4x4,Left wheel,Grey,12.0,25089.0,No
TOYOTA,Camry,2013.0,126018.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,22580.0,No
HYUNDAI,H1,2014.0,175342.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Grey,4.0,31581.0,No
JEEP,Compass,2018.0,16500.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,Left wheel,Black,12.0,42337.0,No
TOYOTA,Camry HYBRID,2013.0,119000.0,Sedan,No,Hybrid,2.5,4.0,Tiptronic,Front,Left wheel,Blue,12.0,24775.0,No
MERCEDES-BENZ,E 200,2012.0,120000.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,Left wheel,Blue,12.0,31988.0,No
BMW,328,2012.0,126000.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,Left wheel,Sky blue,12.0,13799.0,No
HONDA,Civic,2016.0,57000.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,4.0,51526.0,No
CHEVROLET,Equinox,2016.0,57600.0,Jeep,No,Petrol,2.4,4.0,Tiptronic,Front,Left wheel,Red,12.0,32929.0,No
HONDA,Civic,2010.0,169000.0,Sedan,Yes,Hybrid,1.3,4.0,Automatic,Front,Left wheel,White,6.0,8781.0,No
LEXUS,GX 460,2010.0,275240.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Silver,0.0,15681.0,No
AUDI,Q5,2012.0,98000.0,Jeep,Yes,Petrol,3.2,1.0,Tiptronic,4x4,Left wheel,Black,12.0,35800.0,No
HYUNDAI,Sonata,2014.0,464656.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Orange,4.0,8467.0,No
HYUNDAI,Santa FE,2016.0,24526.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,37476.0,No
MERCEDES-BENZ,Sprinter,2011.0,1000.0,Microbus,No,Diesel,2.5,4.0,Manual,Rear,Left wheel,White,2.0,25500.0,Yes
FIAT,500,2015.0,84000.0,Hatchback,Yes,Petrol,1.4,4.0,Automatic,Front,Left wheel,White,0.0,14113.0,No
BMW,525,2003.0,0.0,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Rear,Right-hand drive,Black,6.0,10976.0,No
HYUNDAI,Santa FE,2015.0,83535.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Blue,4.0,56848.0,No
TOYOTA,Prius,2008.0,170000.0,Sedan,No,Hybrid,1.5,4.0,Variator,Front,Left wheel,Black,8.0,11290.0,No
BMW,535,2012.0,141000.0,Sedan,Yes,Petrol,3.0,6.0,Automatic,Rear,Left wheel,Blue,12.0,39201.0,Yes
TOYOTA,Prius,2008.0,102000.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Silver,2.0,9095.0,No
TOYOTA,Prius,2013.0,74838.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,12.0,3450.0,No
HYUNDAI,Sonata,2014.0,347600.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10036.0,No
MERCEDES-BENZ,E 350,2011.0,64496.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Left wheel,Blue,12.0,13642.0,No
SSANGYONG,Actyon,2010.0,180204.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,20005.0,No
HYUNDAI,Elantra,2017.0,25635.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Black,12.0,1019.0,No
HYUNDAI,Tucson,2017.0,148510.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,36366.0,No
HYUNDAI,Sonata,2014.0,313922.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Yellow,4.0,8467.0,No
MERCEDES-BENZ,C 250,2010.0,219000.0,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Rear,Left wheel,White,8.0,17876.0,No
MERCEDES-BENZ,E 350,2008.0,175614.0,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,Left wheel,Black,12.0,2430.0,No
NISSAN,Tiida,2006.0,134000.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Right-hand drive,Silver,4.0,7683.0,No
MERCEDES-BENZ,E 350,2009.0,109139.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Left wheel,Black,12.0,5018.0,No
TOYOTA,Prius,2010.0,131200.0,Hatchback,No,Hybrid,1.8,4.0,Variator,Front,Left wheel,Black,0.0,17249.0,No
TOYOTA,Camry,2014.0,107000.0,Sedan,No,Petrol,2.5,4.0,Automatic,Front,Left wheel,Grey,12.0,22000.0,No
TOYOTA,Ist,2004.0,11700.0,Sedan,No,Petrol,1.3,4.0,Automatic,Front,Right-hand drive,Silver,2.0,7840.0,No
KIA,Optima,2013.0,52192.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,9700.0,No
HYUNDAI,Elantra,2014.0,78000.0,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Grey,8.0,15994.0,No
CHEVROLET,Volt,2012.0,165900.0,Hatchback,No,Plug-in Hybrid,1.4,4.0,Automatic,Front,Left wheel,Blue,12.0,20385.0,No
HONDA,FIT,2011.0,50000.0,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,Right-hand drive,Silver,4.0,5500.0,No
HYUNDAI,Elantra,2007.0,51385.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Grey,4.0,10406.0,No
MITSUBISHI,Outlander,2008.0,0.0,Jeep,No,Petrol,3.0,6.0,Tiptronic,4x4,Left wheel,Silver,4.0,20385.0,No
TOYOTA,Aqua,2012.0,147000.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Right-hand drive,White,4.0,13013.0,No
HYUNDAI,Santa FE,2010.0,41124.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,17813.0,No
CHEVROLET,Aveo,2011.0,193425.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,9543.0,No
HYUNDAI,Santa FE,2017.0,27453.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,42337.0,No
CHEVROLET,Aveo,2013.0,71309.0,Hatchback,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Black,4.0,18973.0,No
TOYOTA,Camry,2013.0,190549.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,5018.0,No
MERCEDES-BENZ,Vito,2001.0,318000.0,Minivan,No,Diesel,2.2,2.0,Manual,Rear,Left wheel,White,6.0,5500.0,No
TOYOTA,Camry,2013.0,225510.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,White,12.0,5018.0,No
SSANGYONG,REXTON,2011.0,326612.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,25299.0,No
HYUNDAI,Genesis,2010.0,95510.0,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16323.0,No
DAEWOO,Lacetti,2010.0,164466.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Left wheel,Grey,4.0,8006.0,No
CHEVROLET,Captiva,2007.0,51258.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,5331.0,No
DAEWOO,Lacetti,2010.0,93914.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Blue,4.0,5184.0,No
CHEVROLET,Cruze,2017.0,26000.0,Sedan,No,Petrol,1.4,4.0,Automatic,Front,Left wheel,Silver,8.0,18189.0,Yes
VOLKSWAGEN,Scirocco,2015.0,111965.0,Sedan,Yes,Petrol,0.2,4.0,Automatic,Front,Left wheel,Black,12.0,4547.0,No
CHEVROLET,Cruze,2009.0,145060.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,4.0,6899.0,No
MAZDA,Demio,2004.0,230000.0,Sedan,No,Petrol,1.3,4.0,Variator,Front,Right-hand drive,Silver,7.0,6272.0,No
SUBARU,Forester,2014.0,95000.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,Left wheel,White,12.0,26343.0,No
MERCEDES-BENZ,Vito,2003.0,395000.0,Goods wagon,No,Diesel,2.2,4.0,Manual,Front,Left wheel,White,2.0,8154.0,Yes
HONDA,Cr-v,1998.0,282099.0,Jeep,No,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,0.0,6899.0,No
TOYOTA,Prius C,2013.0,105000.0,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Blue,0.0,16621.0,No
VOLKSWAGEN,Jetta,2015.0,74000.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Red,6.0,17562.0,No
TOYOTA,Aqua,2015.0,154540.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Silver,4.0,8985.0,No
LEXUS,GX 470,2013.0,202651.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,54568.0,No
TOYOTA,Prius,2005.0,126000.0,Sedan,No,Petrol,1.5,4.0,Automatic,Front,Left wheel,Silver,4.0,7213.0,No
TOYOTA,Aqua,2013.0,105900.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Left wheel,White,4.0,12121.0,No
TOYOTA,Camry,2010.0,158400.0,Sedan,Yes,Hybrid,2.4,8.0,Automatic,Front,Left wheel,Silver,0.0,22894.0,No
OPEL,Astra,2005.0,1111.0,Goods wagon,No,Petrol,1.8,4.0,Automatic,Front,Left wheel,Black,8.0,10976.0,No
HONDA,Cr-v,2015.0,50800.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,Left wheel,Grey,12.0,39201.0,No
TOYOTA,Prius,2013.0,125000.0,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,8.0,18817.0,No
HYUNDAI,Elantra,2011.0,173678.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,18826.0,No
HYUNDAI,H1,2011.0,232078.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,21103.0,No
TOYOTA,Highlander,2012.0,285186.0,Jeep,Yes,Petrol,3.5,6.0,Automatic,Front,Left wheel,Grey,12.0,9565.0,No
FORD,F150,2017.0,118462.0,Pickup,Yes,Petrol,2.7,6.0,Automatic,Rear,Left wheel,Black,12.0,14583.0,No
TOYOTA,Camry,2015.0,60000.0,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,Black,12.0,32615.0,No
NISSAN,Note,2005.0,151000.0,Hatchback,No,Petrol,1.5,4.0,Variator,Front,Right-hand drive,Black,4.0,7370.0,No
SSANGYONG,Korando,2011.0,139924.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,18092.0,No
HYUNDAI,Sonata,2015.0,339603.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15367.0,No
SSANGYONG,REXTON,2010.0,93376.0,Jeep,Yes,Diesel,2.7,4.0,Automatic,Front,Left wheel,Black,4.0,25889.0,No
HYUNDAI,Genesis,2010.0,95510.0,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16327.0,No
TOYOTA,Vitz,2012.0,110000.0,Sedan,No,Petrol,1.0,3.0,Automatic,Front,Right-hand drive,White,6.0,11604.0,No
KIA,Sorento,2011.0,309570.0,Jeep,Yes,Petrol,3.5,6.0,Automatic,Front,Left wheel,Silver,12.0,2979.0,No
CHEVROLET,Lacetti,2009.0,94201.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,4.0,5341.0,No
HONDA,Civic,1995.0,210000.0,Sedan,No,Petrol,1.4,4.0,Manual,Front,Left wheel,Green,2.0,2000.0,No
NISSAN,Frontier,2014.0,86203.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Rear,Left wheel,Grey,12.0,8467.0,No
HYUNDAI,Santa FE,2016.0,194067.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,37633.0,No
HYUNDAI,Sonata,2016.0,49829.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,4.0,49459.0,No
TOYOTA,Camry,2013.0,152000.0,Sedan,No,Hybrid,2.5,4.0,Automatic,Front,Left wheel,White,10.0,26657.0,No
CHEVROLET,Cruze,2015.0,73000.0,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,Left wheel,White,12.0,14740.0,Yes
MERCEDES-BENZ,Sprinter,2005.0,1000.0,Microbus,No,Diesel,2.2,4.0,Manual,Rear,Right-hand drive,White,2.0,20385.0,Yes
TOYOTA,Ist,2002.0,117000.0,Hatchback,No,Petrol,1.5,4.0,Automatic,4x4,Right-hand drive,Red,4.0,8781.0,No
VOLKSWAGEN,Golf,2002.0,200000.0,Hatchback,Yes,Petrol,1.8,4.0,Manual,Front,Left wheel,Black,6.0,6272.0,Yes
LEXUS,GX 470,2014.0,146218.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,17562.0,No
TOYOTA,Aqua,2013.0,143000.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Right-hand drive,Blue,6.0,15053.0,No
HONDA,Cr-v,2011.0,272542.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,Left wheel,Grey,12.0,1490.0,No
TOYOTA,Camry XLE,2014.0,75000.0,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,Black,12.0,25089.0,No
TOYOTA,Highlander,2008.0,157000.0,Jeep,Yes,Hybrid,3.3,6.0,Automatic,4x4,Left wheel,Grey,8.0,34184.0,No
MERCEDES-BENZ,GLA 250,2015.0,159928.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,0.0,12858.0,No
SSANGYONG,REXTON,2013.0,149792.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,35046.0,No
HONDA,Civic,2016.0,36808.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,44862.0,No
MERCEDES-BENZ,E 350,2013.0,107800.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Left wheel,Grey,12.0,5802.0,No
HYUNDAI,Tucson,2014.0,137469.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,33230.0,No
MERCEDES-BENZ,C 180,1995.0,20000.0,Sedan,No,Petrol,1.8,4.0,Manual,Rear,Left wheel,Blue,2.0,3450.0,No
HYUNDAI,H1,2014.0,122614.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Grey,4.0,32979.0,No
TOYOTA,Aqua,2015.0,67986.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,White,4.0,21040.0,No
HYUNDAI,H1,2014.0,190000.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,White,4.0,28423.0,No
FORD,F150,2012.0,142930.0,Sedan,Yes,Petrol,3.5,4.0,Automatic,Front,Left wheel,Grey,4.0,79782.0,No
TOYOTA,Camry,2014.0,107000.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,15053.0,No
MERCEDES-BENZ,E 240,2002.0,20000.0,Universal,No,Petrol,2.4,6.0,Automatic,Rear,Left wheel,Green,10.0,3500.0,No
CHEVROLET,Cruze,2015.0,75000.0,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,Left wheel,White,10.0,15681.0,Yes
OPEL,Astra,1997.0,180000.0,Sedan,No,Petrol,1.6,4.0,Automatic,Front,Left wheel,Grey,2.0,4077.0,No
MERCEDES-BENZ,Sprinter,2005.0,267000.0,Microbus,No,Diesel,2.2,4.0,Manual,Rear,Left wheel,Golden,4.0,17876.0,Yes
CHEVROLET,Cruze,2014.0,68000.0,Sedan,No,Petrol,1.8,4.0,Manual,Front,Left wheel,Black,6.0,14426.0,No
TOYOTA,Prius C,2012.0,100000.0,Hatchback,No,Hybrid,1.4,4.0,Automatic,Front,Left wheel,White,6.0,17249.0,No
TOYOTA,Camry,2014.0,128739.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Green,12.0,2274.0,No
HYUNDAI,Elantra,2012.0,13500.0,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Black,4.0,17562.0,No
MERCEDES-BENZ,ML 350,2014.0,190000.0,Jeep,Yes,Diesel,3.5,6.0,Tiptronic,4x4,Left wheel,Black,0.0,56450.0,No
DAEWOO,Lacetti,2011.0,151842.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,9832.0,No
CHEVROLET,Volt,2014.0,138491.0,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,Left wheel,Black,0.0,3763.0,No
HYUNDAI,Sonata,2011.0,117543.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,18826.0,No
HYUNDAI,Sonata,2015.0,77830.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,Left wheel,Grey,12.0,1646.0,No
MERCEDES-BENZ,E 350,2011.0,226251.0,Coupe,Yes,Diesel,3.5,6.0,Automatic,Rear,Left wheel,Black,12.0,1568.0,No
TOYOTA,Prius C,2012.0,139005.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Blue,12.0,11290.0,No
MERCEDES-BENZ,Sprinter,2004.0,371500.0,Microbus,No,Diesel,2.2,4.0,Manual,4x4,Left wheel,White,2.0,29793.0,Yes
HYUNDAI,H1,2012.0,230000.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Yellow,4.0,17346.0,No
HYUNDAI,Santa FE,2016.0,137986.0,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Left wheel,Silver,4.0,44724.0,No
HYUNDAI,Tucson,2010.0,173169.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,17923.0,No
HYUNDAI,Elantra,2012.0,143502.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,19416.0,No
CHEVROLET,Volt,2014.0,133195.0,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,Left wheel,Black,12.0,1725.0,No
HYUNDAI,Elantra,2013.0,112000.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Grey,12.0,20071.0,No
MERCEDES-BENZ,S 320,2000.0,210000.0,Sedan,Yes,CNG,3.2,6.0,Tiptronic,Rear,Left wheel,White,10.0,11917.0,No
CHEVROLET,Cruze,2017.0,8960.0,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,Left wheel,White,10.0,15053.0,Yes
HYUNDAI,Elantra,2017.0,20000.0,Sedan,No,Petrol,2.0,4.0,Tiptronic,Front,Left wheel,Black,12.0,28852.0,No
HYUNDAI,Santa FE,2015.0,104667.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,48998.0,No
HYUNDAI,Santa FE,2013.0,190000.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,35962.0,No
BMW,X6,2014.0,62192.0,Jeep,Yes,Petrol,4.4,8.0,Automatic,4x4,Left wheel,Black,12.0,17876.0,No
HYUNDAI,Grandeur,2011.0,406000.0,Sedan,Yes,LPG,3.0,4.0,Automatic,Front,Left wheel,Silver,4.0,13269.0,No
HYUNDAI,Tucson,2014.0,87720.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Brown,4.0,33575.0,No
MERCEDES-BENZ,E 320,1996.0,224643.0,Sedan,Yes,CNG,3.2,6.0,Manual,Rear,Left wheel,Silver,6.0,8467.0,No
HYUNDAI,Santa FE,2014.0,20900.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,31747.0,No
TOYOTA,Camry Hybrid,2012.0,155000.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Black,10.0,23521.0,No
HONDA,FIT,2012.0,90000.0,Sedan,No,Hybrid,1.5,4.0,Tiptronic,Front,Right-hand drive,White,2.0,11133.0,No
HYUNDAI,Sonata,2015.0,120000.0,Sedan,No,Petrol,2.4,4.0,Automatic,Front,Left wheel,Blue,10.0,24148.0,No
HONDA,Civic,2016.0,3785.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Grey,4.0,59834.0,No
BMW,X5,2014.0,0.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,Left wheel,Black,0.0,10349.0,No
BMW,X5,2012.0,232789.0,Jeep,Yes,Petrol,3.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,15994.0,No
HYUNDAI,Santa FE,2014.0,144009.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,36865.0,No
CHEVROLET,Cruze,2018.0,37400.0,Sedan,No,Petrol,1.4,4.0,Automatic,Front,Left wheel,Black,8.0,15053.0,Yes
CHEVROLET,Lacetti,2009.0,6500.0,Sedan,Yes,Diesel,2.0,14.0,Automatic,Front,Left wheel,White,8.0,15681.0,No
HYUNDAI,H1,2016.0,182541.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,36231.0,No
TOYOTA,Highlander,2008.0,269162.0,Jeep,Yes,Hybrid,3.3,6.0,Automatic,4x4,Left wheel,Silver,12.0,1646.0,No
NISSAN,Quest,2011.0,89000.0,Minivan,No,Petrol,3.5,6.0,Automatic,Front,Left wheel,Grey,12.0,23207.0,No
BMW,X5,2012.0,70994.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,Left wheel,Black,0.0,31047.0,No
HONDA,FIT,2012.0,146000.0,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,Right-hand drive,White,2.0,6899.0,No
SSANGYONG,REXTON,2011.0,172392.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,21768.0,No
SSANGYONG,Actyon,2016.0,18498.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Blue,4.0,34419.0,No
MERCEDES-BENZ,E 350,2014.0,132349.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Left wheel,Grey,12.0,31047.0,No
HYUNDAI,Elantra,2016.0,33017.0,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,Left wheel,White,4.0,23207.0,No
TOYOTA,CHR,2019.0,4330.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,12.0,29793.0,No
HYUNDAI,I30,2015.0,170000.0,Hatchback,Yes,Diesel,1.6,4.0,Automatic,Front,Left wheel,White,4.0,21395.0,No
HONDA,FIT,2018.0,8000.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Black,4.0,60502.0,No
HYUNDAI,Santa FE,2013.0,90220.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,46490.0,No
KIA,Sportage,2007.0,71168.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,5959.0,No
HYUNDAI,Tucson,2011.0,67630.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14122.0,No
BMW,X5,2012.0,103458.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,Left wheel,White,0.0,8154.0,No
LEXUS,CT 200h,2012.0,174106.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,0.0,1490.0,No
MERCEDES-BENZ,E 200,2006.0,270000.0,Sedan,Yes,Diesel,2.2,6.0,Tiptronic,Rear,Left wheel,Sky blue,8.0,19130.0,No
TOYOTA,Vitz,2012.0,193000.0,Hatchback,No,Petrol,1.3,4.0,Variator,4x4,Right-hand drive,Yellow,2.0,8000.0,No
HYUNDAI,Sonata,2014.0,354648.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11917.0,No
TOYOTA,Prius C,2015.0,47500.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Black,12.0,24148.0,No
TOYOTA,RAV 4,2012.0,109500.0,Jeep,No,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,White,6.0,21953.0,No
